valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
-0.561797753,1.0047,-0.290262172,1.709,0,223,223,299,1,449_9c1e990a3480e5b51430fe76b0188e69ba2468fd6a866b88b2d0dd75_circblurext.jpg,0.095238,0.03174604,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-3.717228464,1.2371,3.511235955,2.3307,0,224,224,496,1,824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_circblurint.jpg,-3.645176,-1.432784,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.22659176,1.2385,1.413857678,1.7474,0,225,225,118,1,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_circblurint.jpg,3.157348,0.483092,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.524344569,1.0891,-0.571161049,2.329,0,226,226,106,1,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_circblurint.jpg,-1.015872,2.095236,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.561797753,1.212,-0.402621723,1.7157,0,227,227,371,1,616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_circblurext.jpg,-2.380952,-0.832364,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
2.921348315,1.1562,2.715355805,1.7238,0,228,228,52,1,112_b6a4ce721c2e42943d7d8b168751d74cd2f372b1cd4fed5a4404faec_circblurint.jpg,2.107036,0.505688,circularblurringint,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
-0.365168539,1.2002,-0.608614232,1.7877,0,229,229,557,1,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_circblurext.jpg,-3.174604,-1.374372,circularblurringext,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.048689139,1.0619,1.376404494,1.6547,0,230,230,349,1,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_bw.jpg,3.04762,-0.444444,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
0.337078652,4.1428,0.028089888,5.7986,0,231,231,45,1,92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_blur.jpg,2.126984,0.0,blurring,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
1.638576779,1.203,1.619850187,1.7693,0,232,232,25,1,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_bw.jpg,2.064896,0.505688,blackwhite,vamo24,2022-05-05_14h33.07.365,ratings,2022.1.1,Win32,60.13229104
