valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.458801498,0.641,-0.31835206,1.106,0,345,345,408,1,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_orig.jpg,3.63918,-0.42586,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.003745318,1.476,-0.365168539,2.074,0,346,346,194,1,379_eeaa6d9bf5a4ef205dc48bc505cf3a7f24ea86e99af9b371e03602a7_edges.jpg,-0.3926308,2.88936,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.5917603,13.73,-0.720973783,14.414,0,347,347,384,1,646_577760d718dab44c6f04d77408c5644a120065ce07a9503957d0850a_orig.jpg,-2.690668,2.61324,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.900749064,6.3,-0.627340824,6.788,0,348,348,209,1,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_circblurext.jpg,-1.327432,-0.442476,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.505617978,1.921,-0.758426966,2.472,0,349,349,96,1,267_792043debad81ce271cec5b3c3bd9d264efc13f362bec9c7a3f72fe7_orig.jpg,1.980616,0.2107036,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.095505618,1.627,1.479400749,2.278,0,350,350,460,1,720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_circblurint.jpg,2.158732,-0.2539684,circularblurringint,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.730337079,489.867,0.47752809,490.402,0,351,351,176,1,368_6507b94d7d0199f14efd3706db30c9c44b96085f84e9cc7792e3e0ae_edges.jpg,1.959544,0.400336,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.264044944,2.825,-1.825842697,3.467,0,352,352,302,1,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_edges.jpg,2.222224,0.0,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.131086142,1.386,-0.992509363,1.921,0,353,353,417,1,692_7d7eaf20e6de8956f0fca7500ace97a8599aa8b605a7d690cdb28724_blur.jpg,-2.063492,-1.26984,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.312734082,1.457,-0.262172285,2.004,0,354,354,141,1,353_44e285740cb41818482ac93fc5fbd72c18029444a1d7506c9fc053e7_blur.jpg,-3.232676,-0.87108,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.928838951,6.204,-0.243445693,6.738,0,355,355,539,1,986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_circblurext.jpg,-3.906316,-0.60496,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.617977528,1.474,-1.526217228,2.608,0,356,356,265,1,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_bw.jpg,3.102584,0.354334,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.065543071,1.41,-1.11423221,1.943,0,357,357,369,1,616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_blur.jpg,-2.380952,-0.832364,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.303370787,1.292,0.870786517,2.472,0,358,358,138,1,353_44e285740cb41818482ac93fc5fbd72c18029444a1d7506c9fc053e7_orig.jpg,-3.232676,-0.87108,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.647940075,1.94,1.404494382,2.474,0,359,359,459,1,720_483c541c48959a597fcf44320941afaf8b7695105f90d65b5f6b30f2_blur.jpg,2.158732,-0.2539684,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.235955056,1.16,1.048689139,1.775,0,360,360,409,1,687_e3b018945792a574962235c88c553b7c318c75eec2596478e8a7b877_bw.jpg,3.63918,-0.42586,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.973782772,2.243,1.170411985,3.122,0,361,361,390,1,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_orig.jpg,2.58766,0.0918696,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.610486891,4.344,-0.95505618,4.808,0,362,362,555,1,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_blur.jpg,-3.174604,-1.374372,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.265917603,1.108,-0.664794007,1.788,0,363,363,597,1,1239_cee00457f4cfb76a407b12fd5ad714d440a4614c1e5467ee16caf618_blur.jpg,-0.03174604,0.190476,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.121722846,1.29,-0.720973783,1.689,0,364,364,17,1,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_circblurext.jpg,2.022756,0.463548,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.029962547,1.821,-1.292134831,2.686,0,365,365,546,1,1010_06d15f44b979c086561137000ec070ba4cd479856f92840a7850b2bf_orig.jpg,0.189786,-0.189786,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.299625468,5.771,-2.153558052,6.337,0,366,366,210,1,394_8e3a0cb945144d53bd1ace04b6256237ed9dcbbd9cb83f8a4886b0e6_orig.jpg,-2.593884,2.651956,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.383895131,2.545,-2.237827715,3.072,0,367,367,415,1,692_7d7eaf20e6de8956f0fca7500ace97a8599aa8b605a7d690cdb28724_bw.jpg,-2.063492,-1.26984,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.741573034,17.596,-0.402621723,18.261,0,368,368,160,1,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_circblurint.jpg,-3.777776,-0.571428,circularblurringint,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.217228464,1.246,2.153558052,2.205,0,369,369,186,1,369_c99797771115d7627d4abe3415f814497288f91a7be1a04c17c776b9_orig.jpg,3.619824,-0.174216,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.06741573,3.307,-1.676029963,4.304,0,370,370,545,1,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_circblurext.jpg,3.428572,-0.476192,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.177902622,1.49,-2.050561798,2.073,0,371,371,401,1,683_a004ad18331da968da5debdd15e1447dd7748750af0bc6c57b844200_circblurext.jpg,-2.91956,2.466524,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.142322097,1.68,0.280898876,2.274,0,372,372,159,1,358_157f8ac929713531a15b1ecf115e7b659cb90e83d675251e368d165f_blur.jpg,-3.777776,-0.571428,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.514981273,14.027,-1.70411985,16.045,0,373,373,543,1,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_blur.jpg,3.428572,-0.476192,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.31835206,3.256,-0.383895131,3.725,0,374,374,237,1,410_9633c4ff6e8888fcfca59a60ca86e9606d3e0736500a254101bdf295_blur.jpg,-0.3677892,2.981028,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.537453184,1.409,0.627340824,3.189,0,375,375,493,1,824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_bw.jpg,-3.645176,-1.432784,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.367041199,2.507,0.767790262,3.09,0,376,376,525,1,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_blur.jpg,3.174604,0.3174604,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.097378277,1.461,-0.280898876,2.018,0,377,377,533,1,915_dc9fd40a3b5d64a180833a7bac86e7556c24f681f473fe255e41f936_circblurext.jpg,-3.09294,-0.918696,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.337078652,4.505,-1.872659176,5.105,0,378,378,301,1,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_bw.jpg,2.222224,0.0,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.488764045,1.664,1.573033708,2.273,0,379,379,77,1,236_f645730e1eb06155418c9a571329cc7fa320654fcaaedf1048b5cc11_circblurext.jpg,2.253968,0.0,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.125468165,1.224,-0.486891386,1.808,0,380,380,528,1,915_dc9fd40a3b5d64a180833a7bac86e7556c24f681f473fe255e41f936_orig.jpg,-3.09294,-0.918696,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.041198502,8.549,-0.533707865,9.197,0,381,381,365,1,508_a7a9519cdc7aad6844030f4e6cd96cffd1b9c49b71e20ea52789bda2_circblurext.jpg,-3.000388,-1.29694,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.449438202,2.158,-0.280898876,2.77,0,382,382,359,1,500_3b520c7f352afa1a9f8c07e56cc0588cdc04d25ff6e7b602b5e280cb_circblurext.jpg,-0.8328,3.11766,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.383895131,2.082,-0.262172285,3.984,0,383,383,13,1,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_bw.jpg,2.022756,0.463548,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.619850187,1.942,1.020599251,2.525,0,384,384,118,1,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_circblurint.jpg,3.157348,0.483092,circularblurringint,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.610486891,2.361,0.983146067,3.523,0,385,385,78,1,242_85283f6935a89812ab229dcad9ba184529c9242ac3106d768ecf3ab3_orig.jpg,2.14918,-0.2949852,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.797752809,1.391,2.425093633,2.029,0,386,386,370,1,616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_circblurint.jpg,-2.380952,-0.832364,circularblurringint,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.514981273,2.023,-0.327715356,2.59,0,387,387,443,1,700_59cb565f134f1afd066d7b6d936c6511b7cb76de0e9cbb5ce15124ad_circblurext.jpg,0.0,0.0,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
2.509363296,1.689,1.619850187,2.906,0,388,388,180,1,369_98db62a1bdabfd1bc551180da6658005b461585cd21614633cf76470_orig.jpg,2.190476,-0.03174604,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.161048689,8.969,0.31835206,9.615,0,389,389,131,1,349_18d92ef5c21ca70a3dd237aad251594e1688bbe01d8cff37b89c46b8_circblurext.jpg,-2.74874,-1.258228,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.692883895,1.405,-0.561797753,1.987,0,390,390,568,1,1037_e2eb929a6de79a63ce6cfe5321fcb74a203b134e4094932d90b01d99_circblurint.jpg,2.651956,0.0,circularblurringint,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.095505618,1.313,0.205992509,1.824,0,391,391,363,1,508_a7a9519cdc7aad6844030f4e6cd96cffd1b9c49b71e20ea52789bda2_blur.jpg,-3.000388,-1.29694,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.63670412,1.125,-0.861423221,1.642,0,392,392,426,1,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_orig.jpg,1.819588,0.116144,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.179775281,1.093,-0.252808989,1.609,0,393,393,164,1,361_b5541309527dc3c2422f45a95ebb0ed32005e6fe10d0489a1ff1fbdc_edges.jpg,-3.987612,-0.2516452,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.835205993,1.064,-0.280898876,1.591,0,394,394,435,1,694_f80f33613b268beffd6c044537cf3b44a84683d6e889bc37b8e9c34b_blur.jpg,-0.3785616,3.34728,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.262172285,0.962,-1.179775281,1.407,0,395,395,473,1,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_circblurext.jpg,3.140096,0.448584,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.27340824,0.961,-0.383895131,1.374,0,396,396,260,1,416_8a1f874e0057d67a4e6955865ba88b2d8ce2c8b4469589307687a723_edges.jpg,-1.753336,3.088264,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.011235955,1.526,0.992509363,2.039,0,397,397,509,1,855_66d893451dfd1e7615132071c6c8a82b02dc2b37781cd89400883b26_circblurext.jpg,2.69484,0.2143624,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.507490637,1.06,-1.357677903,1.607,0,398,398,375,1,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_blur.jpg,-0.561364,1.142084,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.786516854,1.375,-2.219101124,2.241,0,399,399,28,1,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_circblurint.jpg,2.064896,0.505688,circularblurringint,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.458801498,1.442,-0.234082397,1.924,0,400,400,306,1,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_orig.jpg,-2.526412,-0.3827896,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.338951311,1.173,-0.037453184,1.639,0,401,401,503,1,854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_circblurext.jpg,3.088264,1.21538,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.43071161,1.072,0.47752809,1.596,0,402,402,540,1,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_orig.jpg,3.428572,-0.476192,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.393258427,2.572,1.011235955,3.172,0,403,403,454,1,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_circblurint.jpg,2.428484,0.0,circularblurringint,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.807116105,1.231,-0.121722846,1.644,0,404,404,236,1,410_9633c4ff6e8888fcfca59a60ca86e9606d3e0736500a254101bdf295_edges.jpg,-0.3677892,2.981028,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.554307116,2.841,0.383895131,3.37,0,405,405,219,1,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_blur.jpg,2.857144,-0.3809524,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.95505618,2.175,1.498127341,2.99,0,406,406,147,1,354_e46c3ec6fb00773f64f2bcd212385f253c389808fe724b7cf8611051_blur.jpg,2.018292,0.0,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.144194757,1.094,-0.926966292,1.577,0,407,407,318,1,460_e06b3af7ff2f2bfb5f9b6e3d5dc25b9aaa40b84823fac8fd934621bd_orig.jpg,-3.430992,-1.607468,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.02247191,1.623,-0.365168539,2.09,0,408,408,471,1,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_blur.jpg,3.140096,0.448584,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.582397004,1.058,0.177902622,1.546,0,409,409,469,1,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_bw.jpg,3.140096,0.448584,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.207865169,1.942,0.889513109,2.724,0,410,410,368,1,616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_edges.jpg,-2.380952,-0.832364,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.769662921,3.489,-1.610486891,4.805,0,411,411,367,1,616_05a637f5281666f53d4e2ef69351485fc21d629b37ee2006b2076eb6_bw.jpg,-2.380952,-0.832364,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.788389513,1.278,0.355805243,2.189,0,412,412,570,1,1039_d64da8480fc6e94dcdc513237d600570ae0b9fe48795ac6a8b2d29a7_orig.jpg,-2.507936,-1.142856,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.739700375,2.125,-1.70411985,2.625,0,413,413,169,1,365_45a719cabbc9aa308c4fcb30d529489c6966ac4073874af84f665c61_bw.jpg,2.507936,-1.968252,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.177902622,1.707,-0.290262172,2.259,0,414,414,55,1,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_bw.jpg,-0.95238,2.095236,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.393258427,1.125,-0.102996255,1.724,0,415,415,259,1,416_8a1f874e0057d67a4e6955865ba88b2d8ce2c8b4469589307687a723_bw.jpg,-1.753336,3.088264,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.956928839,17.412,-1.142322097,18.075,0,416,416,462,1,736_bb85db1bcda8eb34299aa5791ac65a0a7c343266eb2d6e6e328ec0e1_orig.jpg,3.650792,-0.03174604,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.470037453,2.208,-0.402621723,2.855,0,417,417,314,1,459_46e25de472bb056cb470716d30937415f7344bfc4354d6eb710d8c9f_edges.jpg,0.03174604,0.0,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.076779026,7.437,-0.514981273,8.002,0,418,418,234,1,410_9633c4ff6e8888fcfca59a60ca86e9606d3e0736500a254101bdf295_orig.jpg,-0.3677892,2.981028,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
1.029962547,1.791,-1.563670412,2.323,0,419,419,256,1,416_5eb54976bb41ce2a6d129ef985f792e716f010fb9b69b15f50f5d2db_circblurint.jpg,-2.58766,2.602972,circularblurringint,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.533707865,12.948,-1.947565543,13.519,0,420,420,518,1,860_05c4e22518a30d3d2add458a8fc6488f87b9b02dd8e385ded939f025_edges.jpg,1.955092,0.3097172,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-2.219101124,1.704,-0.299625468,2.456,0,421,421,364,1,508_a7a9519cdc7aad6844030f4e6cd96cffd1b9c49b71e20ea52789bda2_circblurint.jpg,-3.000388,-1.29694,circularblurringint,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.374531835,2.653,-1.807116105,3.335,0,422,422,349,1,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_bw.jpg,3.04762,-0.444444,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.732209738,1.763,-0.814606742,2.425,0,423,423,374,1,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_edges.jpg,-0.561364,1.142084,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.243445693,0.891,-0.486891386,1.393,0,424,424,284,1,440_dc6413e2b65369ee2587f4d85621742fe4ca87392d0a8ad2ea7d94e3_edges.jpg,-3.016216,1.69404,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.580524345,0.908,-0.580524345,1.37,0,425,425,487,1,818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_bw.jpg,-1.277584,0.619436,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.777153558,1.319,-0.842696629,1.767,0,426,426,15,1,39_2fafccaa4dc69045a05845f59c6b3cd2edcf7e0e0c108b24e553afe0_blur.jpg,2.022756,0.463548,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.664794007,1.177,-0.411985019,1.708,0,427,427,200,1,380_34772591c787182a37724027eac6948ebc9d4064f6a601d23b923b8e_edges.jpg,2.222224,-0.063492,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.655430712,0.692,-0.196629213,1.064,0,428,428,81,1,242_85283f6935a89812ab229dcad9ba184529c9242ac3106d768ecf3ab3_blur.jpg,2.14918,-0.2949852,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.514981273,0.687,-0.43071161,1.053,0,429,429,26,1,59_8568373b727f29d67ba6ce4c360dd918c8b08b13495fca56bdda5e82_edges.jpg,2.064896,0.505688,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.844569288,1.375,-0.262172285,1.825,0,430,430,317,1,459_46e25de472bb056cb470716d30937415f7344bfc4354d6eb710d8c9f_circblurext.jpg,0.03174604,0.0,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.739700375,1.041,-0.823970037,1.989,0,431,431,547,1,1010_06d15f44b979c086561137000ec070ba4cd479856f92840a7850b2bf_bw.jpg,0.189786,-0.189786,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.880149813,1.69,-0.355805243,2.153,0,432,432,355,1,500_3b520c7f352afa1a9f8c07e56cc0588cdc04d25ff6e7b602b5e280cb_bw.jpg,-0.8328,3.11766,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.947565543,1.256,-0.571161049,2.22,0,433,433,162,1,361_b5541309527dc3c2422f45a95ebb0ed32005e6fe10d0489a1ff1fbdc_orig.jpg,-3.987612,-0.2516452,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.655430712,2.226,-0.187265918,2.705,0,434,434,9,1,28_6318543b74eeb646a1735477ebc023fdc9ac3849bc0db1957c272a26_blur.jpg,2.811244,-0.74584,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.692883895,0.891,-0.571161049,1.274,0,435,435,578,1,1061_665178b9cb0bc869cc2e2b68def4838db04e66f9531098fb75875a09_edges.jpg,0.3492064,-0.3174604,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.43258427,1.04,-0.262172285,1.503,0,436,436,296,1,449_9c1e990a3480e5b51430fe76b0188e69ba2468fd6a866b88b2d0dd75_edges.jpg,0.095238,0.03174604,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.056179775,1.113,-0.552434457,1.825,0,437,437,45,1,92_5d20d78a8e57e628c6930676473a4e0a485e715841efd6286c660020_blur.jpg,2.126984,0.0,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.06741573,0.943,-0.355805243,1.342,0,438,438,272,1,434_ba36d91204d7e578001f6a545d7501e65d209554def5a3c8b7583825_edges.jpg,-3.523808,1.428572,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.945692884,1.175,2.406367041,1.99,0,439,439,114,1,332_4d584229bdae2e1782f77f0e953e528f13c3dfa79b4b94736c0310fa_orig.jpg,3.157348,0.483092,original,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.470037453,0.779,-0.74906367,1.191,0,440,440,107,1,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_circblurext.jpg,-1.015872,2.095236,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.31835206,0.828,-0.674157303,1.298,0,441,441,393,1,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_blur.jpg,2.58766,0.0918696,blurring,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-0.842696629,1.091,-0.280898876,1.605,0,442,442,377,1,620_9674719009d75dcfeaed7f15932c43e1fd1af5e25d47b8aadd61efe2_circblurext.jpg,-0.561364,1.142084,circularblurringext,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
0.898876404,1.562,0.692883895,2.024,0,443,443,277,1,440_9bf7e8609729bf888835168834da6c3ff30b75d0d4f36e2ee6918bcc_bw.jpg,-2.284164,2.710028,blackwhite,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
-1.095505618,1.108,-0.608614232,1.495,0,444,444,500,1,854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_edges.jpg,3.088264,1.21538,edges,maba09021998,001,2022-03-29_10h03.45.236,ratings,2022.1.1,Win32,60.09615385
